Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Pirotess,@pirotess28,70,Hunter Ranger,Apprentice Explorer,0,4/11/2016 3:05:12 AM,,5/21/2016 12:49:25 AM,"","I'm just quiet. :) ",5/14/2016 12:20:16 AM
Brie'ta,@shiralac,70,Hunter Ranger,Adventurer,0,1/23/2016 10:51:48 AM,,5/20/2016 9:34:28 AM,"","If you can't kick your friends when they're down, then when can you kick'em?",2/14/2016 5:55:58 PM
Desdemona,@atebatsamifn,70,Hunter Ranger,Adventurer,0,10/19/2015 7:36:25 AM,,5/19/2016 9:29:32 PM,"","Not a clue what I should be doing",11/30/2015 3:07:29 PM
Serpico,@atebatsamifn,70,Control Wizard,Journeyman Explorer,0,12/11/2015 9:57:42 PM,3/27/2016 8:37:03 PM,5/21/2016 8:54:41 PM,"","",
Pirate Jean,@piratejean,70,Hunter Ranger,Master Adventurer,0,10/27/2015 11:14:51 PM,,5/23/2016 11:39:35 AM,"","",
Pieter Shadowstep,@blackurn1,70,Trickster Rogue,Adventurer,0,9/4/2015 1:02:12 PM,,5/23/2016 11:19:59 AM,"","Galdred alt, 2.3k",2/7/2016 12:35:18 PM
Samm 2,@silence1x,70,Guardian Fighter,Apprentice Explorer,0,4/12/2016 7:02:54 AM,,5/22/2016 5:14:24 PM,"","",
laurel,@pharess11,70,Great Weapon Fighter,Councilor,0,12/13/2015 2:28:14 AM,4/13/2016 9:17:48 PM,5/23/2016 10:39:01 AM,"","",
Ka'Naelist Thann,@kithkannan1869,70,Hunter Ranger,Apprentice Explorer,0,5/6/2016 3:34:07 PM,,5/23/2016 2:37:21 AM,"","Alt Drega Fox Rider",5/10/2016 4:41:15 PM
Brian,@blaydess,70,Great Weapon Fighter,Apprentice Explorer,0,5/13/2016 6:05:17 PM,,5/23/2016 6:48:22 AM,"","",
Enna,@zhodia,70,Trickster Rogue,Magistrate,0,2/14/2016 5:44:51 PM,,5/23/2016 2:58:39 AM,"","Zhodia",4/3/2016 6:51:47 PM
Ashreign,@gorignak13,70,Trickster Rogue,Apprentice Explorer,0,5/13/2016 12:41:49 AM,,5/22/2016 4:19:27 PM,"","",
MannyLewis,@lewisxt,70,Great Weapon Fighter,Apprentice Explorer,0,5/18/2016 11:54:14 PM,,5/23/2016 3:07:16 AM,"","",
Alistair Theirin,@melindaoz,70,Guardian Fighter,Apprentice Explorer,0,5/22/2016 7:21:32 PM,,5/23/2016 10:14:08 AM,"","",
Tempus,@silence1x,70,Devoted Cleric,Journeyman Explorer,0,4/6/2016 7:09:04 PM,5/8/2016 7:07:21 PM,5/22/2016 8:38:56 PM,"","Samm's DC",5/5/2016 9:43:33 PM
arak,@drakeofpassion,70,Trickster Rogue,Journeyman Explorer,0,3/17/2016 6:42:36 AM,3/27/2016 8:33:29 PM,4/14/2016 6:11:39 AM,"","",
Gennal Moonshadow,@grifter83,70,Hunter Ranger,Adventurer,0,11/7/2015 11:17:28 PM,,4/14/2016 8:15:28 PM,"","",
Aeldar,@dungra34,70,Great Weapon Fighter,Journeyman Explorer,0,2/21/2016 5:58:42 PM,,5/23/2016 11:02:23 AM,"","",
Ragnar The Red,@rcarot123321,70,Hunter Ranger,Journeyman Explorer,0,9/4/2015 11:03:02 AM,,5/22/2016 3:24:24 PM,"","",
Sunset,@thrufu,70,Control Wizard,Adventurer,0,1/10/2016 12:01:45 PM,,5/22/2016 12:49:08 PM,"","",
Ophelia,@atebatsamifn,67,Great Weapon Fighter,Apprentice Explorer,0,2/22/2016 7:37:45 PM,,5/21/2016 8:54:58 PM,"","",
Waffles,@dominicetheridge,70,Devoted Cleric,Apprentice Explorer,0,4/17/2016 8:03:53 PM,,5/22/2016 2:36:15 AM,"","",
Ughlor,@thrufu,70,Great Weapon Fighter,Apprentice Explorer,0,5/7/2016 6:28:28 PM,5/22/2016 7:58:23 PM,5/22/2016 8:43:37 PM,"","",
Zaknafein Do'Urden,@scouter0112,70,Devoted Cleric,Adventurer,0,8/15/2015 9:42:28 AM,,5/23/2016 10:06:25 AM,"","",
Ellyandra,@blackurn1,70,Hunter Ranger,Adventurer,0,9/4/2015 1:04:09 PM,,5/23/2016 11:23:26 AM,"","Galdred alt, 2.3k",5/17/2016 2:05:50 PM
farlord,@august70,70,Great Weapon Fighter,Magistrate,0,5/14/2016 6:15:17 PM,5/14/2016 8:35:28 PM,5/23/2016 10:09:11 AM,"level 70","we can go it",5/15/2016 6:44:52 PM
Dorrian Moonshadow,@dungra34,70,Devoted Cleric,Apprentice Explorer,0,5/15/2016 7:18:46 PM,,5/23/2016 11:04:17 AM,"","",
Dante,@xiphantom,70,Trickster Rogue,Journeyman Explorer,0,2/11/2016 11:26:13 PM,3/27/2016 8:34:35 PM,5/23/2016 1:08:22 AM,"","Alt: Mavrick",5/15/2016 7:28:32 PM,"Joined 2/11/16",Eladaylen@eladaylen,2/13/2016 9:52:16 PM
Kitiara,@zhodia,70,Guardian Fighter,Magistrate,0,1/18/2016 3:06:44 PM,,5/23/2016 2:59:42 AM,"","",
Cassi Woodsheart,@flyingleon,70,Hunter Ranger,Journeyman Explorer,0,3/13/2016 2:28:28 PM,3/27/2016 8:34:21 PM,5/22/2016 6:11:10 PM,"","",
Antonidas Halster,@gphe,70,Control Wizard,Councilor,0,5/21/2016 6:33:50 PM,5/21/2016 6:35:46 PM,5/23/2016 1:55:03 AM,"","",
Zebith Darkrunner,@mflitfau12,70,Hunter Ranger,Apprentice Explorer,0,4/2/2016 6:14:44 PM,,5/3/2016 8:33:45 PM,"","",
Loghaire Faithstone,@gphe,70,Devoted Cleric,Councilor,0,5/12/2016 8:09:50 PM,5/12/2016 8:18:01 PM,5/23/2016 12:52:59 AM,"","",
Valna,@flyingleon,70,Scourge Warlock,Journeyman Explorer,0,3/12/2016 12:43:34 PM,3/27/2016 8:37:32 PM,5/22/2016 6:01:22 PM,"","",
Makaria Coilbane,@loonatic37,63,Scourge Warlock,Apprentice Explorer,0,3/31/2016 4:08:04 AM,,5/21/2016 5:18:55 AM,"","",
Slatrari,@trystenal,70,Scourge Warlock,Adventurer,0,1/23/2016 8:01:36 PM,,5/23/2016 10:27:13 AM,"","public hp fountain",1/30/2016 5:51:54 PM
Xanat,@Xanathaar,70,Great Weapon Fighter,Apprentice Explorer,0,3/25/2016 10:44:27 AM,,4/10/2016 11:07:26 AM,"","",
hardcore,@august70,65,Trickster Rogue,Apprentice Explorer,0,3/19/2016 7:52:01 PM,,5/23/2016 10:09:00 AM,"","",
Donnie,@donbantu,70,Scourge Warlock,Councilor,0,1/27/2016 9:01:12 AM,,5/22/2016 4:06:19 PM,"","Lev Alt",2/3/2016 8:58:33 PM
lillian,@pharess11,70,Scourge Warlock,Journeyman Explorer,0,3/15/2016 9:05:14 PM,3/27/2016 8:36:15 PM,5/23/2016 10:05:17 AM,"","",
Satrina Malcanthet,@Kurrail,70,Scourge Warlock,Journeyman Explorer,0,3/24/2016 3:02:54 PM,3/27/2016 8:37:06 PM,5/23/2016 10:06:05 AM,"","",
Kukel E. Kuu,@rcarot123321,60,Scourge Warlock,Apprentice Explorer,0,5/14/2016 3:21:19 PM,,5/22/2016 9:13:00 AM,"","",
