Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Barberland Guerrier,@barberland2,70,Great Weapon Fighter,Order of the Wolf,0,12/13/2015 3:54:57 PM,,6/5/2016 4:04:33 PM,"","3K, Paris, France",3/20/2016 2:09:45 PM
Phyre Demoneye,@volgera,70,Control Wizard,Order of the Wolf,0,7/23/2015 3:29:03 PM,,5/27/2016 9:53:02 AM,"","Merely a CW",4/25/2016 2:03:02 PM
Skylander,@tantalic,70,Control Wizard,Order of the Charon's Claw,0,1/1/2016 4:08:38 AM,,6/11/2016 4:38:44 AM,"","rasp",2/25/2016 1:52:02 AM
Teblakuda,@teblakuda4o4,70,Hunter Ranger,Order of Ni,0,6/10/2016 2:01:42 PM,,6/10/2016 2:07:38 PM,"","",
mirage,@tantalic,70,Scourge Warlock,Order of the Golden Shield,0,8/9/2015 6:20:10 PM,,6/11/2016 4:38:59 AM,"","",
Miraven,@andybones65,70,Scourge Warlock,Order of the Golden Shield,0,6/14/2015 9:40:03 AM,,6/11/2016 6:37:03 AM,"","",
Zanne Hawklight,@dungra34,70,Scourge Warlock,Order of Ni,0,5/5/2016 11:02:27 PM,,6/10/2016 11:23:28 PM,"","",
Frayed Edge,@silence1x,70,Scourge Warlock,Order of the Aegis-Fang,0,5/1/2016 8:13:06 PM,5/11/2016 8:21:26 PM,6/11/2016 7:54:19 AM,"","",
Warwick,@panicbutton6,70,Scourge Warlock,Order of the Wolf,0,8/15/2014 12:57:06 AM,,6/11/2016 8:43:14 AM,"","",10/20/2014 2:12:41 AM,"Qualifies.",Malanael Corventus@slaaneshihorror,2/8/2015 4:27:20 PM
Evil-Lyn,@Lady-Frost,70,Scourge Warlock,Order of the Aegis-Fang,0,7/31/2015 6:02:50 PM,,6/11/2016 5:45:47 AM,"","",
Juke,@frozenjuke1,70,Trickster Rogue,Order of Ni,0,6/4/2016 11:28:12 AM,,6/11/2016 8:44:31 AM,"","",
smaug,@nwwizard,70,Great Weapon Fighter,Order of the Wolf,0,3/4/2016 10:52:19 PM,,6/10/2016 7:33:05 PM,"","faze alt; work in progress",3/4/2016 10:53:33 PM
