Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Krunch,@AdmScott,70,Oathbound Paladin,Circle of the Silvertongued,0,1/10/2016 12:34:56 PM,,5/8/2016 10:54:49 AM,"","",
Erdan Taletreader,@stonetheimpalor,70,Control Wizard,Circle of the Silvertongued,0,11/18/2015 11:24:40 AM,5/24/2016 4:13:00 AM,5/28/2016 3:12:23 AM,"","",
Blaze,@panicbutton11,65,Devoted Cleric,Abecedarian,0,11/27/2015 2:06:09 AM,,5/28/2016 4:46:39 AM,"","",
Manic,@panicbutton10,62,Devoted Cleric,Abecedarian,0,2/2/2016 10:53:16 PM,,5/28/2016 12:14:32 AM,"","",
Mercuria Carnago,@gphe,62,Trickster Rogue,Circle of the Penpushers,0,2/3/2016 9:47:41 PM,,5/23/2016 1:52:54 AM,"","",
Xavkas,@pipeman597,66,Scourge Warlock,Abecedarian,0,1/17/2016 3:36:14 PM,,5/10/2016 7:42:41 AM,"","Neverwinter Fool",1/24/2016 5:43:30 PM
Aelar Silverkin,@brainzes,70,Devoted Cleric,Circle of the Silvertongued,0,11/20/2015 11:15:00 PM,5/24/2016 3:56:17 AM,5/28/2016 5:52:05 AM,"","11/20/2015",11/23/2015 3:12:55 PM
Briareus,@stonetheimpalor,70,Great Weapon Fighter,Circle of the Silvertongued,0,11/13/2015 11:00:27 AM,5/24/2016 3:54:20 AM,5/28/2016 3:13:24 AM,"","",
Calenaren,@treilley#2609,70,Hunter Ranger,Circle of the Silvertongued,0,1/17/2016 11:17:56 AM,5/24/2016 4:06:57 AM,5/28/2016 5:29:58 AM,"","",
Chauntea,@fleeghop,70,Hunter Ranger,Circle of the Clockwatchers,0,5/17/2016 1:58:30 AM,5/24/2016 3:48:59 AM,5/25/2016 1:55:50 AM,"","",
DIWIRNAK,@diwirnak#3650,68,Guardian Fighter,Abecedarian,0,1/11/2016 3:10:50 PM,,4/28/2016 8:57:00 AM,"","",
Darkan,@ay1ana,70,Great Weapon Fighter,Circle of the Silvertongued,0,12/27/2015 12:29:24 PM,5/24/2016 4:09:08 AM,5/25/2016 1:10:23 PM,"","",
Majkala Ksenia Ayola,@raymondhelth,70,Guardian Fighter,Circle of the Clockwatchers,0,5/15/2016 2:49:28 PM,5/24/2016 3:49:59 AM,5/28/2016 1:07:33 AM,"","",
Ripley,@panicbutton7,56,Oathbound Paladin,Abecedarian,0,12/7/2015 8:39:48 AM,,5/28/2016 12:46:17 AM,"","",
Dreadknight,@dracohaiknight,70,Guardian Fighter,Circle of the Clockwatchers,0,4/26/2016 9:32:21 PM,5/24/2016 3:49:18 AM,5/27/2016 12:13:36 AM,"","",
Huestis Firebrand,@willblaze#8732,70,Control Wizard,Circle of the Clockwatchers,0,4/26/2016 6:34:48 PM,5/24/2016 3:49:37 AM,5/27/2016 10:02:05 PM,"","",
Illusria,@blackurn1,70,Control Wizard,Abecedarian,0,5/25/2016 12:10:53 AM,,5/28/2016 3:30:46 AM,"","",
Imperia,@blackurn1,70,Oathbound Paladin,Abecedarian,0,5/25/2016 12:23:29 AM,,5/28/2016 3:07:03 AM,"","",
Dragon smurf,@tantalic,67,Devoted Cleric,Abecedarian,0,12/18/2015 3:44:23 PM,,5/28/2016 2:09:48 AM,"","",
Marroc Harvestsun,@gphe,62,Great Weapon Fighter,Circle of the Penpushers,0,3/13/2016 8:59:05 PM,,5/23/2016 1:48:37 AM,"","",
Mal,@sweetpea#5200,70,Great Weapon Fighter,Circle of the Silvertongued,0,5/12/2016 10:17:26 PM,5/24/2016 4:19:32 AM,5/28/2016 5:06:56 AM,"","Alt: Thorric Dragonbender",5/28/2016 1:03:00 AM
Zed,@koky91ever,70,Trickster Rogue,Circle of the Silvertongued,0,2/12/2016 10:55:26 PM,5/24/2016 4:32:23 AM,5/27/2016 11:21:01 PM,"","",,"Joined 2/12/16",Eladaylen@eladaylen,2/13/2016 9:53:09 PM
Dovscire,@vooltaire,69,Hunter Ranger,Abecedarian,0,1/10/2016 9:53:30 AM,,4/24/2016 9:25:21 AM,"","",
Angsthase,@komadori#1990,70,Devoted Cleric,Circle of the Silvertongued,0,3/28/2016 11:15:21 AM,5/24/2016 3:52:23 AM,5/28/2016 6:16:13 AM,"","I have chars not in cloakguild.",3/29/2016 3:40:53 PM
Dolomar,@nicon123,70,Hunter Ranger,Circle of the Silvertongued,0,2/13/2016 8:49:04 PM,5/24/2016 4:10:39 AM,5/28/2016 12:23:10 AM,"","Try to play every day",2/13/2016 9:39:09 PM,"Joined 2/13/16",Eladaylen@eladaylen,2/13/2016 9:52:09 PM
Terror,@wardog2014,70,Great Weapon Fighter,Circle of the Silvertongued,0,2/11/2016 8:21:02 PM,5/24/2016 4:28:24 AM,5/27/2016 11:32:29 PM,"","",
Elnathiel,@M00J00Juice,70,Devoted Cleric,Circle of the Clockwatchers,0,2/16/2016 10:35:00 PM,,4/24/2016 7:40:00 PM,"","",
Celestial,@xfoehrenbachx,70,Hunter Ranger,Circle of the Clockwatchers,0,4/3/2016 1:21:47 AM,5/24/2016 3:48:56 AM,5/18/2016 7:22:16 PM,"","",
Thorfin Battlebeard,@grrizzzz,66,Great Weapon Fighter,Abecedarian,0,3/26/2016 2:58:16 AM,,5/7/2016 11:22:54 PM,"","",
Astron Etherius,@astras101#0852,66,Control Wizard,Abecedarian,0,5/12/2016 12:28:12 AM,,5/27/2016 10:13:16 PM,"","",
NOSHOW,@noshow76,70,Guardian Fighter,Circle of the Silvertongued,0,2/15/2016 9:41:40 PM,5/24/2016 4:22:09 AM,5/27/2016 11:06:22 PM,"","",3/1/2016 9:56:11 PM,"Joined 2/15/16",Eladaylen@eladaylen,2/15/2016 9:44:04 PM
goodwin,@goodwin24,70,Scourge Warlock,Circle of the Clockwatchers,0,2/15/2016 9:40:32 PM,3/27/2016 8:35:16 PM,5/27/2016 11:06:51 PM,"","",,"Joined 2/15/16",Eladaylen@eladaylen,2/15/2016 9:43:56 PM
crazymoose,@crazymoose#3130,70,Oathbound Paladin,Circle of the Clockwatchers,0,2/15/2016 9:42:00 PM,3/27/2016 8:34:27 PM,5/22/2016 10:13:57 PM,"","",,"joined 2/15/16",Eladaylen@eladaylen,2/15/2016 9:43:43 PM
Regnar Retnuh,@zipherbane,70,Hunter Ranger,Circle of the Clockwatchers,0,3/19/2016 4:43:45 PM,3/27/2016 8:36:51 PM,5/17/2016 5:38:29 PM,"","",
Mazgun Swordcock,@h4z4rd#7410,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,5/27/2016 6:22:35 PM,5/27/2016 6:23:21 PM,5/28/2016 4:55:12 AM,"","",
Theresa Vilemaw,@volgera,61,Oathbound Paladin,Abecedarian,0,4/8/2016 4:10:44 PM,,5/17/2016 4:20:03 AM,"","",
Lagertha,@floki#9541,70,Devoted Cleric,Circle of the Noblespirited,0,4/9/2016 1:34:44 AM,5/23/2016 10:03:46 PM,5/27/2016 8:02:18 AM,"","Daniel San",4/11/2016 7:10:36 PM
Malaggar,@stevedave#2004,70,Hunter Ranger,Circle of the Vaultsprinters,0,3/3/2016 12:03:39 PM,5/24/2016 5:18:22 AM,5/27/2016 7:25:11 AM,"","",
Thoron,@oakesjames123,70,Great Weapon Fighter,Circle of the Silvertongued,0,3/13/2016 12:00:03 PM,5/24/2016 4:28:55 AM,5/24/2016 10:03:33 PM,"","",
Avonia,@mrrackle,51,Great Weapon Fighter,Abecedarian,0,5/25/2016 1:33:18 PM,,5/25/2016 6:34:02 PM,"","",
ElMoody,@moody#8501,70,Trickster Rogue,Circle of the Silvertongued,0,3/31/2016 8:33:20 PM,5/24/2016 4:12:18 AM,5/27/2016 4:59:29 PM,"","",
Revlynathiel,@M00J00Juice,70,Great Weapon Fighter,Circle of the Silvertongued,0,4/2/2016 6:17:38 PM,5/24/2016 4:24:35 AM,5/26/2016 2:06:05 PM,"","Vacation Jun 17-July 25",5/18/2016 10:02:12 PM
H2O ScorpionX,@h2oscorpion#8141,70,Hunter Ranger,Circle of the Clockwatchers,0,5/17/2016 2:31:17 PM,5/24/2016 3:49:34 AM,5/17/2016 2:42:46 PM,"","",
Daniel San,@floki#9541,70,Control Wizard,Circle of the Noblespirited,0,5/14/2016 6:10:27 PM,5/23/2016 9:56:18 PM,5/27/2016 8:01:47 AM,"","Blame Lev",5/23/2016 12:23:18 PM
Kirstryd Spiritforge,@gorbad13,61,Guardian Fighter,Abecedarian,0,3/10/2016 1:16:07 PM,,5/28/2016 2:17:31 AM,"","",
Thorric Dragonbender,@sweetpea#5200,62,Oathbound Paladin,Abecedarian,0,5/25/2016 10:57:53 PM,,5/28/2016 5:53:16 AM,"","Main: Mal",5/25/2016 10:58:40 PM
Blitzen Ogrecaller,@guillaumelebrun,68,Trickster Rogue,Abecedarian,0,4/16/2016 3:16:49 AM,,4/29/2016 8:30:48 PM,"","That level 70 Grind. :P",4/24/2016 10:10:56 AM
Darzamir,@darzamir,66,Scourge Warlock,Abecedarian,0,4/17/2016 12:37:18 PM,,5/11/2016 10:21:26 PM,"","",
Skamos,@nukerock#9056,70,Trickster Rogue,Circle of the Silvertongued,0,4/30/2016 6:27:15 PM,5/24/2016 4:27:11 AM,5/22/2016 8:35:38 PM,"","",
Dax,@fukkkoffffff,70,Control Wizard,Circle of the Silvertongued,0,4/2/2016 8:51:37 PM,5/24/2016 4:09:39 AM,5/24/2016 4:10:33 AM,"","",
Dawn,@stevedave#2004,70,Trickster Rogue,Circle of the Silvertongued,0,4/6/2016 1:36:12 PM,5/24/2016 4:09:18 AM,5/26/2016 2:28:08 PM,"","",
twistdballz,@jeremy4201986,70,Scourge Warlock,Circle of the Vaultsprinters,0,5/14/2016 6:10:38 PM,5/24/2016 5:22:49 AM,5/28/2016 6:54:22 AM,"","",
twiztid,@jeremy4201986,70,Guardian Fighter,Circle of the Clockwatchers,0,4/23/2016 10:04:38 PM,4/29/2016 1:42:42 AM,5/28/2016 4:02:05 AM,"","",
H2O Scorpion,@h2oscorpion#8141,70,Guardian Fighter,Circle of the Silvertongued,0,5/17/2016 2:27:37 PM,5/24/2016 4:14:30 AM,5/28/2016 6:45:39 AM,"","",
Kronk,@oakesjames123,64,Guardian Fighter,Abecedarian,0,4/17/2016 8:13:34 PM,,5/27/2016 11:41:33 PM,"","",
Milfo Teebaggins,@nukerock#9056,61,Hunter Ranger,Abecedarian,0,4/16/2016 1:29:36 PM,,5/22/2016 6:59:47 PM,"","",
mini,@andy#7236,70,Trickster Rogue,Circle of the Clockwatchers,0,4/22/2016 9:09:43 AM,5/24/2016 3:50:08 AM,5/28/2016 6:53:40 AM,"","",
Yoy,@Krulefna,60,Great Weapon Fighter,Abecedarian,0,5/23/2016 9:35:31 AM,,5/27/2016 7:47:52 AM,"","",5/24/2016 11:27:13 AM
Shenanigans,@M00J00Juice,15,Guardian Fighter,Abecedarian,0,4/19/2016 3:45:56 PM,,5/26/2016 2:36:51 PM,"","",
Floki,@floki#9541,65,Scourge Warlock,Circle of the Noblespirited,0,4/23/2016 5:51:20 PM,5/23/2016 10:03:52 PM,5/27/2016 8:28:59 AM,"","Daniel San",4/23/2016 6:19:53 PM
Binjaffa,@binjaffa#1014,70,Oathbound Paladin,Abecedarian,0,5/8/2016 8:30:25 AM,,5/27/2016 10:15:17 AM,"","",
Julissa,@binjaffa#1014,37,Great Weapon Fighter,Abecedarian,0,5/23/2016 9:36:14 AM,,5/24/2016 8:02:00 PM,"","",
Obviously not Bob,@volgera,4,Guardian Fighter,Abecedarian,0,4/27/2016 10:10:10 AM,,4/27/2016 3:19:19 PM,"","",
Alina,@mrrackle,58,Hunter Ranger,Abecedarian,0,5/1/2016 7:28:22 PM,5/24/2016 3:51:10 AM,5/23/2016 6:29:16 PM,"","",
Kallista Incubore,@nukerock#9056,17,Control Wizard,Abecedarian,0,5/2/2016 7:36:24 PM,,5/22/2016 6:59:26 PM,"","",
Diddler,@goodsoulrob,70,Great Weapon Fighter,Circle of the Clockwatchers,0,5/16/2016 4:46:38 AM,5/24/2016 3:49:11 AM,5/27/2016 4:09:20 AM,"","",
H2O ScorpionX2,@h2oscorpion#8141,69,Devoted Cleric,Abecedarian,0,5/17/2016 1:55:33 PM,,5/26/2016 10:28:01 PM,"","",
SteveDave,@stevedave#2004,70,Guardian Fighter,Circle of the Silvertongued,0,5/10/2016 8:20:59 AM,5/24/2016 4:27:42 AM,5/26/2016 5:03:52 PM,"","",
Mavrick,@xiphantom,61,Great Weapon Fighter,Abecedarian,0,5/13/2016 1:19:44 PM,,5/27/2016 1:57:51 AM,"","Alt: Dante",5/13/2016 1:20:59 PM
Aemoh,@Aemoh,70,Oathbound Paladin,Circle of the Clockwatchers,0,5/14/2016 11:29:45 PM,5/24/2016 3:56:42 AM,5/27/2016 7:54:56 PM,"","",
Geneve Hawklight,@ribber#9730,66,Oathbound Paladin,Abecedarian,0,5/27/2016 6:59:50 PM,,5/28/2016 1:30:45 AM,"","",
NukedGamingV2,@nukedgaming#7701,70,Scourge Warlock,Circle of the Clockwatchers,0,5/22/2016 4:12:52 AM,5/24/2016 3:50:15 AM,5/25/2016 6:38:22 PM,"","",
Dr. Hurtlove,@h4z4rd#7410,60,Guardian Fighter,Abecedarian,0,5/27/2016 6:37:14 PM,,5/27/2016 7:10:44 PM,"","",
Cleric Diddles,@goodsoulrob,70,Devoted Cleric,Abecedarian,0,5/25/2016 1:22:12 AM,,5/27/2016 5:12:52 AM,"","",
Kharza,@merissa#4233,58,Great Weapon Fighter,Abecedarian,0,5/18/2016 9:48:39 PM,,5/19/2016 7:30:14 PM,"","",
6EBeast,@darealslimsmurfy,43,Trickster Rogue,Abecedarian,0,5/20/2016 6:06:56 PM,,5/24/2016 1:25:34 PM,"","",
Quinn Urthadar,@nukedgaming#7701,12,Oathbound Paladin,Abecedarian,0,5/22/2016 10:37:32 AM,,5/25/2016 7:08:13 PM,"","",
Savage,@floki#9541,11,Guardian Fighter,Circle of the Noblespirited,0,5/23/2016 7:19:59 PM,5/23/2016 10:03:39 PM,5/27/2016 8:03:01 AM,"","Daniel San",5/23/2016 7:20:21 PM
Tanky Lynx,@pyrobushwookie,70,Oathbound Paladin,Abecedarian,0,5/24/2016 10:59:45 PM,,5/27/2016 11:59:13 PM,"","",
